,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,bario,year
775,65,7,-,58,,"38,6","50,0",-,"37,2",,"127,0","196,2","118,6",,"3.374,7","3.905,8","3.309,7",1 3. la Barceloneta,2015-10-01
776,63,14,-,49,,"62,0","64,5",-,"61,2",,"270,9","355,5","243,3",,"4.261,5","5.785,9","3.765,1","1 4. Sant Pere, Santa Caterina i la Ribera",2015-10-01
777,60,13,-,47,,"90,8","87,9",-,"91,6",,"448,4","445,4","449,4",,"4.157,9","5.021,5","3.870,0",2 5. el Fort Pienc,2015-10-01
778,13,-,-,13,,"76,6",-,-,"76,6",,"249,9",-,"249,9",,"3.300,8",-,"3.300,8",2 6. la Sagrada Família,2015-10-01
779,77,10,2,65,,"101,2","83,1","90,5","104,6",,"392,3","222,7","426,9",,"3.658,6","2.534,6","3.888,0","2 7. la Dreta de l""Eixample",2015-10-01
780,77,10,-,67,,"75,3","52,9",-,"78,9",,"354,0","255,6","374,9",,"4.089,0","5.336,2","3.823,6","2 8. l""Antiga Esquerra de l""Eixample",2015-10-01
781,63,1,-,62,,"80,8","119,0",-,"79,9",,"263,0",-,"253,4",,"3.049,8",-,"2.995,4","2 9. la Nova Esquerra de l""Eixample",2015-10-01
782,50,-,-,50,,"85,2",-,-,"85,2",,"281,0",-,"281,0",,"2.959,7",-,"2.959,7",2 10. Sant Antoni,2015-10-01
783,85,1,-,84,,"62,4",-,-,"62,4",,"146,6",-,"146,6",,"2.304,0",-,"2.304,0",3 11. el Poble Sec - AEI Parc Montjuïc,2015-10-01
784,2,-,2,-,,"70,0",-,"70,0",-,,-,-,-,,-,-,-,3 12. la Marina del Prat Vermell - AEI Zona Franca,2015-10-01
785,41,-,-,41,,"78,6",-,-,"78,6",,"136,5",-,"136,5",,"1.917,0",-,"1.917,0",3 13. la Marina de Port,2015-10-01
786,13,-,-,13,,"63,4",-,-,"63,4",,"207,3",-,"207,3",,"3.402,3",-,"3.402,3",3 14. la Font de la Guatlla,2015-10-01
787,29,7,-,22,,"71,0","57,0",-,"71,6",,"188,6","105,0","192,8",,"2.545,4","1.842,1","2.580,6",3 15. Hostafrancs,2015-10-01
788,29,3,-,26,,"68,6","78,5",-,"67,8",,"158,4","239,5","125,9",,"2.394,6","3.152,7","2.091,3",3 16. la Bordeta,2015-10-01
789,37,1,-,36,,"62,9","40,0",-,"63,6",,"96,9",-,"98,1",,"1.798,8",-,"1.759,8",3 17. Sants - Badal,2015-10-01
790,54,-,-,54,,"67,4",-,-,"67,4",,"138,4",-,"138,4",,"2.567,1",-,"2.567,1",3 18. Sants,2015-10-01
791,104,20,-,84,,"82,3","72,7",-,"83,6",,"289,1","461,7","253,1",,"3.434,1","6.019,1","2.895,5",4 19. les Corts,2015-10-01
792,21,3,-,18,,"88,3","68,0",-,"91,9",,"271,6","290,0","267,0",,"3.002,5","4.264,4","2.687,0",4 20. la Maternitat i Sant Ramon,2015-10-01
793,34,5,-,29,,"142,6","186,3",-,"135,0",,"892,3","1.573,8","762,5",,"5.960,4","8.562,2","5.464,8",4 21. Pedralbes,2015-10-01
794,1,-,-,1,,-,-,-,-,,-,-,-,,-,-,-,"5 22. Vallvidrera, el Tibidabo i les Planes",2015-10-01
795,41,3,-,38,,"105,0","81,5",-,"106,3",,"479,3","267,0","491,8",,"4.267,9","3.329,6","4.323,1",5 23. Sarrià,2015-10-01
796,24,1,-,23,,"119,3","254,0",-,"112,2",,"496,6",-,"470,6",,"4.027,5",-,"4.040,0",5 24. les Tres Torres,2015-10-01
797,43,8,-,35,,"120,4","121,6",-,"120,2",,"532,8","926,7","459,0",,"3.992,9","5.525,4","3.705,5",5 25. Sant Gervasi - la Bonanova,2015-10-01
798,67,13,-,54,,"130,3","88,6",-,"139,0",,"565,1","485,3","583,0",,"4.333,8","5.782,7","4.007,8",5 26. Sant Gervasi - Galvany,2015-10-01
799,69,10,-,59,,"105,7","81,8",-,"109,3",,"390,6","295,5","403,7",,"3.313,9","3.459,3","3.293,9",5 27. el Putxet i el Farró,2015-10-01
800,12,2,-,10,,"120,0","63,5",-,"132,6",,"279,8",-,"305,9",,"2.272,4",-,"2.230,6",6 28. Vallcarca i els Penitents,2015-10-01
801,11,2,-,9,,"70,1","72,0",-,"69,9",,"161,7",-,"147,3",,"2.274,9",-,"2.080,1",6 29. el Coll,2015-10-01
802,29,-,-,29,,"71,2",-,-,"71,2",,"213,3",-,"213,3",,"3.032,0",-,"3.032,0",6 30. la Salut,2015-10-01
803,64,7,-,57,,"80,7","76,1",-,"81,2",,"339,7","370,2","335,6",,"3.867,2","4.834,2","3.737,1",6 31. la Vila de Gràcia,2015-10-01
804,56,-,-,56,,"86,6",-,-,"86,6",,"341,7",-,"341,7",,"3.184,0",-,"3.184,0","6 32. el Camp d""en Grassot i Gràcia Nova",2015-10-01
805,84,3,-,81,,"73,4","66,5",-,"73,7",,"246,6","263,0","245,8",,"3.178,2","4.089,0","3.132,7",7 33. el Baix Guinardó,2015-10-01
806,14,-,-,14,,"62,2",-,-,"62,2",,"112,5",-,"112,5",,"2.406,3",-,"2.406,3",7 34. Can Baró,2015-10-01
807,66,-,-,66,,"80,7",-,-,"80,7",,"192,4",-,"192,4",,"2.389,2",-,"2.389,2",7 35. el Guinardó,2015-10-01
808,5,-,-,5,,"71,8",-,-,"71,8",,"220,8",-,"220,8",,"2.917,1",-,"2.917,1","7 36. la Font d""en Fargues",2015-10-01
809,41,7,-,34,,"71,7","56,7",-,"75,9",,"122,5","93,5","131,3",,"1.659,8","1.630,8","1.668,7",7 37. el Carmel,2015-10-01
810,10,4,-,6,,"66,8","66,7",-,"67,0",,"122,4","111,7","138,5",,"1.781,1","1.606,8","2.042,6",7 38. la Teixonera,2015-10-01
811,8,2,-,6,,"73,8",-,-,"73,8",,"118,4",-,"118,4",,"1.539,2",-,"1.539,2",7 39. Sant Genís dels Agudells,2015-10-01
812,6,1,-,5,,"64,0",-,-,"64,0",,"119,9",-,"119,9",,"1.906,0",-,"1.906,0",7 40. Montbau,2015-10-01
813,3,-,-,3,,"49,0",-,-,"49,0",,"149,3",-,"149,3",,"3.047,6",-,"3.047,6","7 41. la Vall d""Hebron",2015-10-01
814,-,,,,,,,,,,-,-,-,,,,,7 42. la Clota,2015-10-01
815,31,6,-,25,,"72,4","57,0",-,"76,8",,"171,1","88,9","204,0",,"2.315,8","1.687,3","2.567,2",7 43. Horta,2015-10-01
816,18,-,-,18,,"70,7",-,-,"70,7",,"136,9",-,"136,9",,"1.986,9",-,"1.986,9",8 44. Vilapicina i la Torre Llobeta,2015-10-01
817,19,-,-,19,,"65,6",-,-,"65,6",,"136,2",-,"136,2",,"1.926,0",-,"1.926,0",8 45. Porta,2015-10-01
818,21,-,-,21,,"57,3",-,-,"57,3",,"94,5",-,"94,5",,"1.657,3",-,"1.657,3",8 46. el Turó de la Peira,2015-10-01
819,3,-,-,3,,"58,0",-,-,"58,0",,"101,9",-,"101,9",,"1.740,3",-,"1.740,3",8 47. Can Peguera,2015-10-01
820,14,-,-,14,,"79,7",-,-,"79,7",,"188,3",-,"188,3",,"1.980,9",-,"1.980,9",8 48. la Guineueta,2015-10-01
821,7,-,-,7,,"65,3",-,-,"65,3",,"95,0",-,"95,0",,"1.172,8",-,"1.172,8",8 49. Canyelles,2015-10-01
822,55,-,-,55,,"51,7",-,-,"51,7",,"61,4",-,"61,4",,"1.366,8",-,"1.366,8",8 50. les Roquetes,2015-10-01
823,20,-,-,20,,"63,1",-,-,"63,1",,"85,0",-,"85,0",,"1.178,3",-,"1.178,3",8 51. Verdun,2015-10-01
824,24,-,-,24,,"58,9",-,-,"58,9",,"122,4",-,"122,4",,"1.851,4",-,"1.851,4",8 52. la Prosperitat,2015-10-01
825,11,-,-,11,,"53,1",-,-,"53,1",,"64,6",-,"64,6",,"1.218,6",-,"1.218,6",8 53. la Trinitat Nova,2015-10-01
826,-,,,,,,,,,,-,-,-,,,,,8 54. Torre Baró,2015-10-01
827,24,-,-,24,,"62,7",-,-,"62,7",,"51,9",-,"51,9",,"847,7",-,"847,7",8 55. Ciutat Meridiana,2015-10-01
828,2,-,-,2,,"104,0",-,-,"104,0",,-,-,-,,-,-,-,8 56. Vallbona,2015-10-01
829,51,-,-,51,,"69,2",-,-,"69,2",,"126,6",-,"126,6",,"1.769,3",-,"1.769,3",9 57. la Trinitat Vella,2015-10-01
830,4,-,-,4,,"77,3",-,-,"77,3",,"240,0",-,"240,0",,"2.696,6",-,"2.696,6",9 58. Baró de Viver,2015-10-01
831,15,-,-,15,,"64,9",-,-,"64,9",,"84,4",-,"84,4",,"1.250,4",-,"1.250,4",9 59. el Bon Pastor,2015-10-01
832,61,-,-,61,,"71,4",-,-,"71,4",,"148,7",-,"148,7",,"2.116,2",-,"2.116,2",9 60. Sant Andreu,2015-10-01
833,65,-,-,65,,"66,5",-,-,"66,5",,"139,6",-,"139,6",,"2.155,1",-,"2.155,1",9 61. la Sagrera,2015-10-01
834,36,-,-,36,,"66,2",-,-,"66,2",,"158,1",-,"158,1",,"2.432,2",-,"2.432,2",9 62. el Congrés i els Indians,2015-10-01
835,42,1,-,41,,"70,7","64,0",-,"70,9",,"169,2",-,"170,5",,"2.562,7",-,"2.580,1",9 63. Navas,2015-10-01
836,83,-,-,83,,"79,3",-,-,"79,3",,"280,0",-,"280,0",,"2.880,2",-,"2.880,2","10 64. el Camp de l""Arpa del Clot",2015-10-01
837,113,9,-,104,,"81,3","60,7",-,"83,3",,"249,4","153,3","262,5",,"2.865,5","2.560,0","2.907,2",10 65. el Clot,2015-10-01
838,10,-,1,9,,"68,9",-,"113,0","64,0",,"191,9",-,"191,9",,"2.987,5",-,"2.987,5",10 66. el Parc i la Llacuna del Poblenou,2015-10-01
839,1,-,-,1,,"168,0",-,-,"168,0",,-,-,-,,-,-,-,10 67. la Vila Olímpica del Poblenou,2015-10-01
840,66,37,-,29,,"86,2","81,8",-,"91,6",,"285,2","276,6","295,7",,"3.306,0","3.343,6","3.259,9",10 68. el Poblenou,2015-10-01
841,16,-,-,16,,"95,2",-,-,"95,2",,"577,6",-,"577,6",,"6.081,7",-,"6.081,7",10 69. Diagonal Mar i el Front Marítim del Poblenou,2015-10-01
842,94,31,1,62,,"65,0","67,8","90,0","62,5",,"222,8","312,3","145,7",,"3.263,4","4.475,5","2.219,6",10 70. el Besòs i el Maresme,2015-10-01
843,5,1,-,4,,"71,8","76,0",-,"70,8",,"315,6",-,"355,5",,"4.242,0",-,"4.789,4",10 71. Provençals del Poblenou,2015-10-01
844,31,2,-,29,,"79,0","92,0",-,"77,8",,"234,8",-,"202,6",,"2.820,5",-,"2.524,5",10 72. Sant Martí de Provençals,2015-10-01
845,47,1,-,46,,"71,5","78,0",-,"71,3",,"110,9",-,"113,2",,"1.620,6",-,"1.659,9",10 73. la Verneda i la Pau,2015-10-01
846,54,2,1,51,,-,-,-,-,,-,-,-,,-,-,-,NC,2015-10-01
847,,,,,,,,,,,,,,,,,,empty,2015-10-01
848,14.266,1.101,95,13.070,,"80,3","86,2","69,7","79,9",,"290,9","351,4","283,8",,"3.238,2","3.849,7","3.166,6",Global,2015-10-01
849,,,,,,,,,,,,,,,,,,empty,2015-10-01
850,593,2,-,591,,"60,0","59,5",-,"60,0",,"181,0",-,"180,7",,"2.805,2",-,"2.798,6",1 1. el Raval,2015-10-01
851,375,118,-,257,,"94,5","89,0",-,"97,3",,"422,8","409,2","430,0",,"4.149,4","4.700,7","3.862,5",1 2. el Barri Gòtic,2015-10-01
852,282,35,-,247,,"49,0","62,7",-,"47,3",,"212,2","409,5","186,4",,"4.151,9","4.477,2","4.109,5",1 3. la Barceloneta,2015-10-01
853,385,18,-,367,,"76,6","94,7",-,"75,7",,"293,1","473,7","284,0",,"3.646,5","4.753,5","3.590,4","1 4. Sant Pere, Santa Caterina i la Ribera",2015-10-01
854,276,23,-,253,,"95,4","88,7",-,"96,1",,"356,1","611,3","326,8",,"3.762,4","6.724,9","3.421,7",2 5. el Fort Pienc,2015-10-01
855,80,-,-,80,,"72,5",-,-,"72,5",,"205,9",-,"205,9",,"2.785,8",-,"2.785,8",2 6. la Sagrada Família,2015-10-01
856,452,40,10,402,,"105,3","82,8","66,7","108,2",,"398,4","255,0","412,3",,"3.511,3","2.844,6","3.576,3","2 7. la Dreta de l""Eixample",2015-10-01
857,291,23,-,268,,"87,7","78,3",-,"88,6",,"374,3","316,7","381,9",,"3.923,1","4.186,0","3.888,6","2 8. l""Antiga Esquerra de l""Eixample",2015-10-01
858,242,6,1,235,,"80,1","91,8","68,0","79,8",,"266,4","459,7","259,1",,"3.282,6","5.006,7","3.217,6","2 9. la Nova Esquerra de l""Eixample",2015-10-01
859,221,-,-,221,,"79,5",-,-,"79,5",,"264,2",-,"264,2",,"3.024,7",-,"3.024,7",2 10. Sant Antoni,2015-10-01
860,432,2,-,430,,"62,8","59,5",-,"62,8",,"155,2",-,"155,7",,"2.524,0",-,"2.528,3",3 11. el Poble Sec - AEI Parc Montjuïc,2015-10-01
861,11,-,5,6,,"71,9",-,"70,0","73,8",,"79,3",-,"79,3",,"1.088,7",-,"1.088,7",3 12. la Marina del Prat Vermell - AEI Zona Franca,2015-10-01
862,190,-,1,189,,"77,6",-,"99,0","77,5",,"151,1",-,"151,1",,"2.098,2",-,"2.098,2",3 13. la Marina de Port,2015-10-01
863,55,-,-,55,,"75,7",-,-,"75,7",,"173,8",-,"173,8",,"2.398,5",-,"2.398,5",3 14. la Font de la Guatlla,2015-10-01
864,115,3,1,111,,"77,6","52,0","109,0","78,1",,"199,1","119,7","201,7",,"2.474,0","2.356,2","2.477,9",3 15. Hostafrancs,2015-10-01
865,109,3,-,106,,"69,3","80,7",-,"68,9",,"155,9","213,7","149,5",,"2.297,8","2.691,9","2.254,0",3 16. la Bordeta,2015-10-01
866,124,5,-,119,,"66,0","77,2",-,"65,5",,"181,3","301,6","149,6",,"2.571,6","3.677,5","2.280,6",3 17. Sants - Badal,2015-10-01
867,248,5,-,243,,"67,5","78,6",-,"67,2",,"222,8","227,2","222,5",,"2.984,8","2.886,8","2.992,9",3 18. Sants,2015-10-01
868,535,23,1,511,,"77,2","93,6",-,"76,8",,"271,4","495,0","263,3",,"3.535,3","5.484,0","3.464,3",4 19. les Corts,2015-10-01
869,126,9,-,117,,"88,7","94,4",-,"88,2",,"329,9","380,5","323,5",,"3.435,3","4.064,1","3.355,6",4 20. la Maternitat i Sant Ramon,2015-10-01
870,128,1,-,127,,"138,1","228,0",-,"137,3",,"659,7",-,"650,3",,"4.480,0",-,"4.454,8",4 21. Pedralbes,2015-10-01
871,26,-,-,26,,"170,0",-,-,"170,0",,"438,0",-,"438,0",,"2.989,0",-,"2.989,0","5 22. Vallvidrera, el Tibidabo i les Planes",2015-10-01
872,242,-,-,242,,"104,4",-,-,"104,4",,"512,8",-,"512,8",,"4.514,9",-,"4.514,9",5 23. Sarrià,2015-10-01
873,121,16,-,105,,"138,9","105,2",-,"142,6",,"680,4","520,9","698,9",,"4.729,1","4.874,8","4.712,2",5 24. les Tres Torres,2015-10-01
874,266,50,-,216,,"127,1","124,5",-,"127,7",,"643,3","730,2","623,0",,"4.977,6","5.755,1","4.795,9",5 25. Sant Gervasi - la Bonanova,2015-10-01
875,338,62,-,276,,"123,4","133,1",-,"121,0",,"582,0","638,9","568,0",,"4.416,5","4.743,0","4.336,0",5 26. Sant Gervasi - Galvany,2015-10-01
876,338,28,-,310,,"109,6","108,0",-,"109,8",,"398,2","406,4","397,4",,"3.749,1","3.780,8","3.746,2",5 27. el Putxet i el Farró,2015-10-01
877,139,24,3,112,,"85,9","94,3","78,7","84,4",,"293,1","319,2","288,0",,"3.287,3","3.283,5","3.288,0",6 28. Vallcarca i els Penitents,2015-10-01
878,51,11,-,40,,"76,9","82,0",-,"75,8",,"169,7","247,3","151,4",,"2.283,5","2.913,5","2.135,3",6 29. el Coll,2015-10-01
879,143,2,-,141,,"82,2",-,-,"82,2",,"263,1",-,"263,1",,"3.188,6",-,"3.188,6",6 30. la Salut,2015-10-01
880,485,31,-,454,,"79,2","96,4",-,"78,3",,"311,0","337,2","309,7",,"3.703,6","3.526,1","3.712,6",6 31. la Vila de Gràcia,2015-10-01
881,353,5,-,348,,"91,7","115,2",-,"91,4",,"375,6","446,5","374,5",,"3.705,0","4.484,7","3.692,4","6 32. el Camp d""en Grassot i Gràcia Nova",2015-10-01
882,317,1,-,316,,"73,5","86,0",-,"73,4",,"222,8",-,"222,9",,"2.991,0",-,"2.994,9",7 33. el Baix Guinardó,2015-10-01
883,96,-,-,96,,"71,0",-,-,"71,0",,"164,9",-,"164,9",,"2.157,1",-,"2.157,1",7 34. Can Baró,2015-10-01
884,362,2,-,360,,"72,9","107,0",-,"72,7",,"186,9",-,"182,6",,"2.443,2",-,"2.411,4",7 35. el Guinardó,2015-10-01
885,68,6,-,62,,"101,4","76,8",-,"104,1",,"249,7","196,0","255,6",,"2.461,0","2.494,7","2.457,3","7 36. la Font d""en Fargues",2015-10-01
886,242,56,1,185,,"63,5","64,0","66,0","63,4",,"113,3","117,2","112,1",,"1.765,4","1.832,2","1.744,3",7 37. el Carmel,2015-10-01
887,133,26,53,54,,"63,3","65,2","68,9","56,2",,"106,6","106,6","106,6",,"1.812,9","1.640,8","1.889,4",7 38. la Teixonera,2015-10-01
888,32,7,-,25,,"71,4","69,5",-,"72,0",,"128,1","127,3","128,3",,"1.761,9","1.844,1","1.734,5",7 39. Sant Genís dels Agudells,2015-10-01
889,46,15,-,31,,"66,9","62,3",-,"69,5",,"123,4","117,4","127,4",,"1.905,4","1.904,2","1.906,2",7 40. Montbau,2015-10-01
890,13,2,-,11,,"58,9","58,5",-,"59,0",,"183,0",-,"186,6",,"3.073,7",-,"3.123,9","7 41. la Vall d""Hebron",2015-10-01
891,3,3,-,-,,"467,0","467,0",-,-,,"160,0","160,0",-,,"342,6","342,6",-,7 42. la Clota,2015-10-01
892,248,88,5,155,,"75,3","76,9","61,6","74,8",,"210,8","263,7","168,3",,"2.698,8","3.356,1","2.171,7",7 43. Horta,2015-10-01
893,92,2,-,90,,"73,0","74,5",-,"72,9",,"149,8",-,"149,5",,"2.172,8",-,"2.169,3",8 44. Vilapicina i la Torre Llobeta,2015-10-01
894,190,2,-,188,,"66,1","47,0",-,"66,3",,"137,0",-,"139,0",,"2.012,2",-,"2.031,5",8 45. Porta,2015-10-01
895,74,-,-,74,,"62,5",-,-,"62,5",,"104,6",-,"104,6",,"1.552,8",-,"1.552,8",8 46. el Turó de la Peira,2015-10-01
896,3,-,-,3,,"71,0",-,-,"71,0",,"55,3",-,"55,3",,"613,9",-,"613,9",8 47. Can Peguera,2015-10-01
897,71,2,-,69,,"72,3","66,5",-,"72,5",,"143,1",-,"142,8",,"1.904,0",-,"1.879,9",8 48. la Guineueta,2015-10-01
898,36,-,-,36,,"74,5",-,-,"74,5",,"136,8",-,"136,8",,"1.793,4",-,"1.793,4",8 49. Canyelles,2015-10-01
899,164,-,-,164,,"61,7",-,-,"61,7",,"131,7",-,"131,7",,"1.675,9",-,"1.675,9",8 50. les Roquetes,2015-10-01
900,81,-,-,81,,"58,3",-,-,"58,3",,"99,6",-,"99,6",,"1.663,5",-,"1.663,5",8 51. Verdun,2015-10-01
901,140,-,-,140,,"60,9",-,-,"60,9",,"115,3",-,"115,3",,"1.837,4",-,"1.837,4",8 52. la Prosperitat,2015-10-01
902,66,-,-,66,,"58,5",-,-,"58,5",,"67,0",-,"67,0",,"1.266,2",-,"1.266,2",8 53. la Trinitat Nova,2015-10-01
903,7,-,-,7,,"84,0",-,-,"84,0",,"110,0",-,"110,0",,"1.341,5",-,"1.341,5",8 54. Torre Baró,2015-10-01
904,74,-,-,74,,"58,4",-,-,"58,4",,"61,8",-,"61,8",,"1.084,7",-,"1.084,7",8 55. Ciutat Meridiana,2015-10-01
905,12,-,-,12,,"65,0",-,-,"65,0",,"123,9",-,"123,9",,"1.594,1",-,"1.594,1",8 56. Vallbona,2015-10-01
906,187,-,-,187,,"71,3",-,-,"71,3",,"141,0",-,"141,0",,"1.945,8",-,"1.945,8",9 57. la Trinitat Vella,2015-10-01
907,10,-,-,10,,"76,3",-,-,"76,3",,"271,7",-,"271,7",,"3.111,9",-,"3.111,9",9 58. Baró de Viver,2015-10-01
908,85,-,-,85,,"68,6",-,-,"68,6",,"120,6",-,"120,6",,"1.644,1",-,"1.644,1",9 59. el Bon Pastor,2015-10-01
909,389,2,-,387,,"71,7","73,5",-,"71,7",,"167,3",-,"167,4",,"2.346,7",-,"2.349,2",9 60. Sant Andreu,2015-10-01
910,281,-,-,281,,"69,2",-,-,"69,2",,"201,3",-,"201,3",,"2.649,1",-,"2.649,1",9 61. la Sagrera,2015-10-01
911,177,5,-,172,,"73,0","76,0",-,"72,9",,"158,0","153,6","158,2",,"2.169,4","2.013,3","2.174,7",9 62. el Congrés i els Indians,2015-10-01
912,243,15,-,228,,"81,0","85,2",-,"80,6",,"262,4","262,7","262,4",,"3.088,0","3.031,5","3.095,6",9 63. Navas,2015-10-01
913,529,11,-,518,,"77,2","68,0",-,"77,5",,"269,4","278,7","269,2",,"3.331,6","4.332,4","3.306,1","10 64. el Camp de l""Arpa del Clot",2015-10-01
914,599,98,-,501,,"79,8","69,4",-,"82,2",,"272,0","219,4","287,1",,"3.201,2","3.102,8","3.229,3",10 65. el Clot,2015-10-01
915,79,14,-,65,,"81,1","104,6",-,"75,7",,"250,5","346,7","229,4",,"3.129,7","3.313,8","3.089,1",10 66. el Parc i la Llacuna del Poblenou,2015-10-01
916,13,-,-,13,,"97,6",-,-,"97,6",,"466,2",-,"466,2",,"4.550,7",-,"4.550,7",10 67. la Vila Olímpica del Poblenou,2015-10-01
917,326,118,1,207,,"82,4","84,8",-,"81,1",,"330,4","429,1","265,9",,"3.919,3","4.944,9","3.249,2",10 68. el Poblenou,2015-10-01
918,52,2,-,50,,"93,6","71,0",-,"94,6",,"539,3",-,"552,7",,"5.543,8",-,"5.645,7",10 69. Diagonal Mar i el Front Marítim del Poblenou,2015-10-01
919,302,36,6,260,,"64,4","81,3","69,2","61,5",,"157,8","235,0","143,0",,"2.263,8","2.670,1","2.185,7",10 70. el Besòs i el Maresme,2015-10-01
920,26,5,4,17,,"77,2","78,6","71,5","78,3",,"246,6","173,0","283,4",,"3.092,1","2.159,1","3.558,6",10 71. Provençals del Poblenou,2015-10-01
921,177,16,3,158,,"78,0","77,9","75,5","78,1",,"276,3","305,5","270,8",,"3.114,1","3.574,1","3.026,8",10 72. Sant Martí de Provençals,2015-10-01
922,260,14,-,246,,"72,5","59,2",-,"73,2",,"125,8","116,6","126,8",,"1.790,6","1.972,2","1.770,9",10 73. la Verneda i la Pau,2015-10-01
923,189,8,-,181,,-,-,-,-,,-,-,-,,-,-,-,NC,2015-10-01
924,,,,,,,,,,,,,,,,,,empty,2016-01-01
925,3.456,330,59,3.067,,"80,2","80,7","68,8","80,4",,"285,4","334,7","277,8",,"3.158,6","3.887,9","3.046,2",Global,2016-01-01
926,,,,,,,,,,,,,,,,,,empty,2016-01-01
927,91,-,-,91,,"56,2",-,-,"56,2",,"142,8",-,"142,8",,"2.813,0",-,"2.813,0",1 1. el Raval,2016-01-01
928,100,44,-,56,,"92,2","85,2",-,"99,1",,"380,9","430,8","332,1",,"4.152,9","4.752,6","3.566,5",1 2. el Barri Gòtic,2016-01-01
929,84,13,-,71,,"44,7","43,2",-,"45,0",,"169,6","256,4","155,8",,"3.927,2","5.060,3","3.747,3",1 3. la Barceloneta,2016-01-01
930,85,5,-,80,,"72,4","68,4",-,"72,7",,"341,4","323,9","342,6",,"3.979,2","4.733,3","3.926,1","1 4. Sant Pere, Santa Caterina i la Ribera",2016-01-01
931,55,-,-,55,,"90,6",-,-,"90,6",,"309,3",-,"309,3",,"3.443,1",-,"3.443,1",2 5. el Fort Pienc,2016-01-01
932,12,-,-,12,,"63,5",-,-,"63,5",,"198,1",-,"198,1",,"3.117,1",-,"3.117,1",2 6. la Sagrada Família,2016-01-01
933,120,14,1,105,,"114,9","97,0","66,0","116,5",,"441,7","230,1","457,1",,"3.474,8","2.509,9","3.545,4","2 7. la Dreta de l""Eixample",2016-01-01
934,84,12,-,72,,"86,0","73,2",-,"88,7",,"377,0","336,3","388,4",,"4.065,5","4.730,2","3.880,0","2 8. l""Antiga Esquerra de l""Eixample",2016-01-01
935,55,3,-,52,,"80,8","109,7",-,"78,9",,"278,9","536,3","256,2",,"3.260,2","4.848,9","3.120,0","2 9. la Nova Esquerra de l""Eixample",2016-01-01
936,69,-,-,69,,"79,1",-,-,"79,1",,"231,9",-,"231,9",,"2.798,8",-,"2.798,8",2 10. Sant Antoni,2016-01-01
937,107,-,-,107,,"61,7",-,-,"61,7",,"149,0",-,"149,0",,"2.606,5",-,"2.606,5",3 11. el Poble Sec - AEI Parc Montjuïc,2016-01-01
938,1,-,1,-,,"70,0",-,"70,0",-,,-,-,-,,-,-,-,3 12. la Marina del Prat Vermell - AEI Zona Franca,2016-01-01
939,42,-,-,42,,"79,2",-,-,"79,2",,"158,6",-,"158,6",,"2.212,3",-,"2.212,3",3 13. la Marina de Port,2016-01-01
940,17,-,-,17,,"70,8",-,-,"70,8",,"154,7",-,"154,7",,"2.216,6",-,"2.216,6",3 14. la Font de la Guatlla,2016-01-01
941,36,-,-,36,,"81,4",-,-,"81,4",,"142,3",-,"142,3",,"1.958,8",-,"1.958,8",3 15. Hostafrancs,2016-01-01
942,37,3,-,34,,"69,6","80,7",-,"68,5",,"178,1","213,7","162,8",,"2.359,3","2.691,9","2.216,8",3 16. la Bordeta,2016-01-01
943,36,2,-,34,,"62,0","62,5",-,"61,9",,"157,5",-,"150,8",,"2.324,1",-,"2.248,7",3 17. Sants - Badal,2016-01-01
944,67,1,-,66,,"66,2","88,0",-,"65,8",,"371,8",-,"384,0",,"4.152,5",-,"4.283,6",3 18. Sants,2016-01-01
945,115,9,1,105,,"74,9","71,3",-,"75,0",,"225,8","538,0","212,2",,"3.032,0","7.286,6","2.847,0",4 19. les Corts,2016-01-01
946,42,5,-,37,,"91,0","84,8",-,"92,0",,"317,3","353,4","309,7",,"3.335,8","4.199,5","3.155,9",4 20. la Maternitat i Sant Ramon,2016-01-01
947,27,1,-,26,,"140,5","228,0",-,"136,7",,"485,0",-,"434,8",,"3.349,3",-,"3.184,6",4 21. Pedralbes,2016-01-01
948,4,-,-,4,,"103,5",-,-,"103,5",,"436,5",-,"436,5",,"4.305,5",-,"4.305,5","5 22. Vallvidrera, el Tibidabo i les Planes",2016-01-01
949,69,-,-,69,,"104,6",-,-,"104,6",,"493,4",-,"493,4",,"4.480,6",-,"4.480,6",5 23. Sarrià,2016-01-01
950,21,-,-,21,,"157,8",-,-,"157,8",,"684,5",-,"684,5",,"4.201,2",-,"4.201,2",5 24. les Tres Torres,2016-01-01
951,53,10,-,43,,"128,7","132,3",-,"128,0",,"618,7","1.037,8","530,5",,"4.565,4","6.553,8","4.146,8",5 25. Sant Gervasi - la Bonanova,2016-01-01
952,61,10,-,51,,"129,1","113,5",-,"132,4",,"618,8","428,6","657,7",,"4.133,7","3.523,5","4.258,5",5 26. Sant Gervasi - Galvany,2016-01-01
953,83,8,-,75,,"114,0","120,3",-,"113,4",,"379,1","332,5","383,1",,"3.502,5","2.790,7","3.564,4",5 27. el Putxet i el Farró,2016-01-01
954,35,6,1,28,,"77,3","100,2","90,0","72,0",,"211,4","249,8","203,2",,"2.735,0","2.581,9","2.767,8",6 28. Vallcarca i els Penitents,2016-01-01
955,10,1,-,9,,"123,3",-,-,"123,3",,"184,4",-,"184,4",,"1.763,2",-,"1.763,2",6 29. el Coll,2016-01-01
